wid,word,image,practice,block,typing_rt,response,type_time,rt,response_type,judgement,correct,pretest_accuracy,strength
w8fe0d99,lion,../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg,FALSE,0,1431.60000000149,lion,1117,1431.60000000149,correct,5,TRUE,1,1.7195848996245855
w8fe0d99,bone,../static/stimuli/images/footballfield/sun_bxvamckmwplxbzxz.jpg,FALSE,0,1386.9000000022352,bear,1082.699999999255,1386.9000000022352,intrusion,2,FALSE,0,-0.5939547852807977
w8fe0d99,toilet,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,FALSE,0,1453.5,toilet,2388.300000000745,1453.5,correct,5,TRUE,1,1.5802108387287679
w8fe0d99,volcano,../static/stimuli/images/airport/sun_aajqjnzswlmdcmyl.jpg,FALSE,0,1310,NA,0.09999999776482582,1310,empty,1,FALSE,0,-0.5939547852807977
w8fe0d99,bed,../static/stimuli/images/warehouse/sun_abqmsdjgfgnjjgzm.jpg,FALSE,0,1046.39999999851,NA,0.10000000149011612,1046.39999999851,empty,1,FALSE,0,-0.5939547852807977
w8fe0d99,dog,../static/stimuli/images/river/sun_atesawsfypjpyefy.jpg,FALSE,0,1996.70000000298,dog,1172.89999999851,1996.70000000298,correct,5,TRUE,1,1.7960921385407997
w8fe0d99,flower,../static/stimuli/images/computerroom/sun_aknbqkyjmltzjpuf.jpg,FALSE,0,1268.9000000022352,flower,1680,1268.9000000022352,correct,5,TRUE,1,1.9925752758866884
w8fe0d99,heart,../static/stimuli/images/forest/sun_almbxcurjahdxery.jpg,FALSE,0,1369.10000000149,earth,2543.5,1369.10000000149,other,2,FALSE,0,-0.5939547852807977
w8fe0d99,hat,../static/stimuli/images/subway/sun_apgdazdsggmnohcz.jpg,FALSE,0,1375.60000000149,NA,0.10000000149011612,1375.60000000149,empty,1,FALSE,0,-0.5939547852807977
w8fe0d99,bag,../static/stimuli/images/garage/sun_dqhbnkldvcwhjinp.jpg,FALSE,0,1263.199999999255,NA,0,1263.199999999255,empty,1,FALSE,0,-0.5939547852807977
w8fe0d99,fence,../static/stimuli/images/musuem/sun_aspbwvercyqvrrkn.jpg,FALSE,0,1019.6999999992548,fly,1155,1019.6999999992548,other,2,FALSE,0,-0.5939547852807977
w8fe0d99,drink,../static/stimuli/images/tenniscourt/sun_ajmzjgescxgcfhdp.jpg,FALSE,0,1596.60000000149,NA,0,1596.60000000149,empty,1,FALSE,0,-0.5939547852807977
w8fe0d99,ear,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,FALSE,0,1062.60000000149,NA,0,1062.60000000149,empty,1,FALSE,0,-0.5939547852807977
w8fe0d99,cake,../static/stimuli/images/waterfall/sun_adtiwvbnsxsyohuw.jpg,FALSE,0,1378.5,NA,0,1378.5,empty,1,FALSE,0,-0.5939547852807977
w8fe0d99,milk,../static/stimuli/images/windmill/sun_awjnichhcaunlnrz.jpg,FALSE,0,1317.60000000149,milk,935.89999999851,1317.60000000149,correct,5,TRUE,1,1.7050649477125035
w8fe0d99,window,../static/stimuli/images/grocery/sun_ahmoznrxomkgrris.jpg,FALSE,0,959.39999999851,NA,0.10000000149011612,959.39999999851,empty,2,FALSE,0,-0.5939547852807977
w8fe0d99,egg,../static/stimuli/images/skiresort/sun_aewjqygtlkyracri.jpg,FALSE,0,1243.60000000149,NA,0.1999999992549419,1243.60000000149,empty,2,FALSE,0,-0.5939547852807977
w8fe0d99,horse,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,FALSE,0,1163.800000000745,horse,1428.800000000745,1163.800000000745,correct,5,TRUE,1,1.3732292238939452
w8fe0d99,duck,../static/stimuli/images/ziggurat/sun_aiqkruqnfbmiiafv.jpg,FALSE,0,1104.199999999255,NA,0,1104.199999999255,empty,1,FALSE,0,-0.5939547852807977
w8fe0d99,door,../static/stimuli/images/theater/sun_atelpfsrkdqaoyph.jpg,FALSE,0,1029.0999999977648,NA,0.10000000149011612,1029.0999999977648,empty,1,FALSE,0,-0.5939547852807977
w8fe0d99,truck,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,FALSE,0,1353.10000000149,NA,0.1999999992549419,1353.10000000149,empty,1,FALSE,0,-0.5939547852807977
w8fe0d99,potato,../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg,FALSE,0,855.6999999992549,NA,0.09999999776482582,855.6999999992549,empty,1,FALSE,0,-0.5939547852807977
w8fe0d99,jeans,../static/stimuli/images/beach/sun_aabhqzsffoeycgje.jpg,FALSE,0,3137.800000000745,jeans,2594.099999997765,3137.800000000745,correct,5,TRUE,1,0.972215361003764
w8fe0d99,puzzle,../static/stimuli/images/ranch/sun_ajxvkybqisznlxgg.jpg,FALSE,0,1198.60000000149,NA,0,1198.60000000149,empty,1,FALSE,0,-0.5939547852807977
w8fe0d99,apple,../static/stimuli/images/gym/sun_awstzxompuovdfck.jpg,FALSE,0,1131.60000000149,apple,1546.39999999851,1131.60000000149,correct,5,TRUE,1,1.8744151083156646
w8fe0d99,bread,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,FALSE,0,1021.7000000029802,NA,0,1021.7000000029802,empty,1,FALSE,0,-0.5939547852807977
w8fe0d99,bee,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,FALSE,0,965.4000000022352,NA,0,965.4000000022352,empty,1,FALSE,0,-0.5939547852807977
w8fe0d99,hay,../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg,FALSE,0,903.4000000022352,NA,0,903.4000000022352,empty,1,FALSE,0,-0.5939547852807977
w8fe0d99,eye,../static/stimuli/images/laundryroom/sun_aaawhgdexmmzrdci.jpg,FALSE,0,908.4000000022352,NA,914.89999999851,908.4000000022352,empty,1,FALSE,0,-0.5939547852807977
wbb57e57,hat,../static/stimuli/images/street/sun_aqzrscvtljhimvtf.jpg,FALSE,0,12381.400000000373,hat,1591.199999999255,12381.400000000373,correct,5,TRUE,1,1.322363765999609
wbb57e57,egg,../static/stimuli/images/ziggurat/fig2.png,FALSE,0,1865.8999999994412,NA,0.10000000055879354,1865.8999999994412,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,heart,../static/stimuli/images/castle/sun_aieefrkagxyksfuj.jpg,FALSE,0,2111.2999999998137,NA,0,2111.2999999998137,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,jeans,../static/stimuli/images/roof/sun_atghhbuspyfvqzao.jpg,FALSE,0,2267.2000000001863,NA,0,2267.2000000001863,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,ear,../static/stimuli/images/house/sun_aangbuylfvckqqoo.jpg,FALSE,0,2929.9000000003725,NA,0,2929.9000000003725,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,sand,../static/stimuli/images/waterfall/sun_awrontvhyysjfacv.jpg,FALSE,0,4820.800000000745,sand,2360.0999999996275,4820.800000000745,correct,5,TRUE,1,1.2467434036996214
wbb57e57,horse,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,FALSE,0,2237.9000000003725,NA,0.20000000018626451,2237.9000000003725,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,lion,../static/stimuli/images/campsite/sun_akmknzqdbcxpznth.jpg,FALSE,0,12663.099999999627,lion,909.1000000005588,12663.099999999627,correct,5,TRUE,1,1.418130998206968
wbb57e57,bed,../static/stimuli/images/greenhouse/sun_aqkjiolbtywtaxak.jpg,FALSE,0,1348.5,NA,0.09999999962747096,1348.5,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,rabbit,../static/stimuli/images/sky/sun_ampvdpptptmciwok.jpg,FALSE,0,1352.4000000003723,NA,0.20000000018626451,1352.4000000003723,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,snake,../static/stimuli/images/garage/sun_dqhbnkldvcwhjinp.jpg,FALSE,0,1250.8999999994412,NA,0,1250.8999999994412,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,milk,../static/stimuli/images/restaurant/sun_ajsstbpxnharlnnf.jpg,FALSE,0,1292.7999999998135,NA,0,1292.7999999998135,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,drink,../static/stimuli/images/skiresort/sun_aijypnsissxbdxyj.jpg,FALSE,0,8561.899999999441,drink,2291,8561.899999999441,correct,4,TRUE,1,0.8228108623622593
wbb57e57,bread,../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg,FALSE,0,1358.5,NA,0.10000000055879354,1358.5,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,flower,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,FALSE,0,1221.800000000745,NA,0,1221.800000000745,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,door,../static/stimuli/images/vineyard/sun_azygdhuijrbfollv.jpg,FALSE,0,1922.3999999994412,NA,0,1922.3999999994412,empty,1,FALSE,1,1.4462413217403443
wbb57e57,candle,../static/stimuli/images/railway/sun_aprfapnfngmvbixm.jpg,FALSE,0,1440.5,NA,0,1440.5,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,lawn,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,FALSE,0,6016.4000000003725,lawn,2624.5999999996275,6016.4000000003725,correct,5,TRUE,1,1.3917160601817038
wbb57e57,window,../static/stimuli/images/bookstore/sun_aauabdbreuzsnnrv.jpg,FALSE,0,1484,NA,0,1484,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,pig,../static/stimuli/images/musuem/sun_aqrchpiffnzkysmc.jpg,FALSE,0,2311.5,hat,1563.8999999994412,2311.5,intrusion,3,FALSE,0,-0.5668629429403171
wbb57e57,cat,../static/stimuli/images/windmill/sun_acijpcruwskdzwbx.jpg,FALSE,0,2222.600000000559,cat,1638.7999999998135,2222.600000000559,correct,5,TRUE,1,3.8555666457825875
wbb57e57,hay,../static/stimuli/images/forest/sun_atlxncsxfmqwisuw.jpg,FALSE,0,1315.4000000003723,NA,0,1315.4000000003723,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,fence,../static/stimuli/images/warehouse/sun_ahkbykndmtongifl.jpg,FALSE,0,1234.5,NA,0,1234.5,empty,1,FALSE,0.5,0.2874858043109259
wbb57e57,apple,../static/stimuli/images/tenniscourt/sun_awnhgqbxdcyrgqvn.jpg,FALSE,0,1446.7000000001865,apple,2421,1446.7000000001865,correct,3,TRUE,1,0.49656735264484075
wbb57e57,nut,../static/stimuli/images/gym/sun_auzbqfsaebhgtrig.jpg,FALSE,0,1150.2999999998135,NA,0,1150.2999999998135,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,potato,../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg,FALSE,0,1246.300000000745,NA,0,1246.300000000745,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,bird,../static/stimuli/images/laundryroom/sun_adldglebrfdkcxwu.jpg,FALSE,0,1173.2000000001865,NA,0,1173.2000000001865,empty,1,FALSE,0.5,0.023124847531497003
wbb57e57,bee,../static/stimuli/images/river/sun_atesawsfypjpyefy.jpg,FALSE,0,2435.2999999998137,NA,0.10000000055879354,2435.2999999998137,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,dog,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,FALSE,0,1201.7000000001865,NA,0,1201.7000000001865,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,eye,../static/stimuli/images/computerroom/sun_adsueslplqfnwvqd.jpg,FALSE,0,1175.5,NA,0.09999999962747096,1175.5,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,volcano,../static/stimuli/images/subway/sun_apsbdxitmzdgpeyn.jpg,FALSE,0,1096.6000000005588,NA,0,1096.6000000005588,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,duck,../static/stimuli/images/theater/sun_atelpfsrkdqaoyph.jpg,FALSE,0,1526.2999999998135,NA,0,1526.2999999998135,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,bag,../static/stimuli/images/airport/sun_aonhxkxmksvewqlr.jpg,FALSE,0,1333.2999999998135,NA,0.09999999962747096,1333.2999999998135,empty,1,FALSE,0.5,0.21607313295621436
wbb57e57,puzzle,../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg,FALSE,0,1663.8999999994412,NA,0,1663.8999999994412,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,truck,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,FALSE,0,4014.100000000559,NA,0,4014.100000000559,empty,1,FALSE,0,-0.5668629429403171
wbb57e57,computer,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,FALSE,0,1287.1000000005588,NA,0,1287.1000000005588,empty,1,FALSE,1,1.6447493780914013
wbb57e57,cake,../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg,FALSE,0,4713.799999999814,cake,2261.4000000003725,4713.799999999814,correct,2,TRUE,0,-0.5668629429403171
wcc667e3,heart,../static/stimuli/images/windmill/sun_aagvxopinmvnjsdt.jpg,FALSE,0,3273.899999976158,NA,0,3273.899999976158,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,potato,../static/stimuli/images/house/sun_admwlghhtfixlbsf.jpg,FALSE,0,4681.900000095367,NA,0.09999990463256836,4681.900000095367,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,door,../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg,FALSE,0,2271.399999976158,NA,0,2271.399999976158,empty,1,FALSE,0.5,0.475901500186723
wcc667e3,bag,../static/stimuli/images/warehouse/sun_abqmsdjgfgnjjgzm.jpg,FALSE,0,590.2000000476837,NA,0.10000002384185792,590.2000000476837,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,volcano,../static/stimuli/images/ziggurat/sun_aenpmgoxmkmwaoiq.jpg,FALSE,0,1144.2999999523165,NA,445,1144.2999999523165,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,sand,../static/stimuli/images/kitchen/sun_aqeaevwwwjoqhzvl.jpg,FALSE,0,1553.100000023842,NA,0.10000002384185792,1553.100000023842,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,bee,../static/stimuli/images/restaurant/sun_adozleohzzjtcftc.jpg,FALSE,0,723.7999999523163,NA,0,723.7999999523163,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,bed,../static/stimuli/images/garage/sun_dswqerijtizeqkhu.jpg,FALSE,0,1603.2000000476835,NA,0,1603.2000000476835,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,toilet,../static/stimuli/images/musuem/sun_aspbwvercyqvrrkn.jpg,FALSE,0,882.8999999761581,NA,0,882.8999999761581,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,bone,../static/stimuli/images/shoppingmall/sun_abmhoudmvlbwstuf.jpg,FALSE,0,868.1000000238419,NA,0,868.1000000238419,empty,2,FALSE,0,-0.42920389940074416
wcc667e3,eye,../static/stimuli/images/grocery/sun_aczzweebuokhxnbb.jpg,FALSE,0,726.2999999523163,NA,0,726.2999999523163,empty,3,FALSE,0,-0.42920389940074416
wcc667e3,window,../static/stimuli/images/ranch/sun_ajxvkybqisznlxgg.jpg,FALSE,0,2022.100000023842,NA,0,2022.100000023842,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,puzzle,../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg,FALSE,0,4039.399999976158,NA,0,4039.399999976158,empty,3,FALSE,0.5,1.2252684258424995
wcc667e3,pig,../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg,FALSE,0,1101,NA,0,1101,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,duck,../static/stimuli/images/railway/sun_atutomffrubpoiva.jpg,FALSE,0,716.4000000953674,NA,0,716.4000000953674,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,truck,../static/stimuli/images/volcano/sun_ausfbukcukjcqubc.jpg,FALSE,0,631.1000000238419,NA,0,631.1000000238419,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,fence,../static/stimuli/images/subway/sun_agpnhsuccwnvcjwe.jpg,FALSE,0,1363,NA,0,1363,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,hay,../static/stimuli/images/street/sun_avxrcniddstcuuuc.jpg,FALSE,0,564,NA,0,564,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,ear,../static/stimuli/images/footballfield/sun_aegayohtofbvbdoa.jpg,FALSE,0,2233.2000000476837,drink,730.8999999761581,2233.2000000476837,intrusion,5,FALSE,0,-0.42920389940074416
wcc667e3,computer,../static/stimuli/images/temple/sun_aeurbzlgbulzilum.jpg,FALSE,0,1371.100000023842,computer,1618.7999999523165,1371.100000023842,correct,5,TRUE,1,3.315670959090578
wcc667e3,egg,../static/stimuli/images/theater/sun_augboomebjfniikq.jpg,FALSE,0,1687,bear,379.89999997615814,1687,intrusion,3,FALSE,0,-0.42920389940074416
wcc667e3,candle,../static/stimuli/images/downtown/sun_ahtmvwmmrlbrfchd.jpg,FALSE,0,1235.2999999523165,NA,0,1235.2999999523165,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,bear,../static/stimuli/images/auditorium/sun_ahcmaddzrcfxzuuz.jpg,FALSE,0,1208.5,bear,299.7999999523163,1208.5,correct,5,TRUE,0.5,1.2891849770848525
wcc667e3,jeans,../static/stimuli/images/pool/sun_aahnsyqkaacnevsz.jpg,FALSE,0,1468,NA,0,1468,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,apple,../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg,FALSE,0,1805.7999999523165,NA,0.10000002384185792,1805.7999999523165,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,nut,../static/stimuli/images/computerroom/sun_azkmsfiuzzekamsy.jpg,FALSE,0,1236.1999999284744,nut,347.90000009536743,1236.1999999284744,correct,5,TRUE,1,1.5231074189759544
wcc667e3,cake,../static/stimuli/images/roof/sun_aqxzijexicadnjja.jpg,FALSE,0,1709.0999999046326,ear,365.10000002384186,1709.0999999046326,intrusion,4,FALSE,0,-0.42920389940074416
wcc667e3,bird,../static/stimuli/images/greenhouse/sun_bmzsunjewvlfjojq.jpg,FALSE,0,3291,bird,495.8000000715256,3291,correct,5,TRUE,1,1.804393398603953
wcc667e3,milk,../static/stimuli/images/waterfall/sun_acmlcxobalurtcmq.jpg,FALSE,0,1193.1999999284744,NA,0,1193.1999999284744,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,lion,../static/stimuli/images/forest/sun_atohvclowaousrfh.jpg,FALSE,0,999,NA,0,999,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,bread,../static/stimuli/images/laundryroom/sun_aaawhgdexmmzrdci.jpg,FALSE,0,1004,NA,0,1004,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,horse,../static/stimuli/images/sky/sun_aczjsyhtqawbyyer.jpg,FALSE,0,4035.3000000715256,NA,0.10000002384185792,4035.3000000715256,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,dog,../static/stimuli/images/tower/sun_amsimjdbtzyefqbh.jpg,FALSE,0,5155.200000047684,NA,0,5155.200000047684,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,rabbit,../static/stimuli/images/bookstore/sun_aamunjvxvlcyagxh.jpg,FALSE,0,908.3000000715256,NA,0,908.3000000715256,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,snake,../static/stimuli/images/underwater/sun_axctpftepdlenuoo.jpg,FALSE,0,1020.899999976158,snake,765.8999999761581,1020.899999976158,correct,5,TRUE,1,3.242590302237753
wcc667e3,lawn,../static/stimuli/images/campsite/sun_ahvodfpzghaczear.jpg,FALSE,0,1694.7000000476835,NA,0,1694.7000000476835,empty,1,FALSE,0,-0.42920389940074416
wcc667e3,hat,../static/stimuli/images/vineyard/sun_adcctdabyxmhioeg.jpg,FALSE,0,1031,NA,0,1031,empty,1,FALSE,0,-0.42920389940074416
w0a9bd81,cake,../static/stimuli/images/gym/sun_akhyzejtqpynaepu.jpg,FALSE,0,1250.5,cake,718.6999999880791,1250.5,correct,5,TRUE,1,0.9257605993256329
w0a9bd81,window,../static/stimuli/images/greenhouse/sun_bmkhcqoxkpbmqplr.jpg,FALSE,0,1343.800000011921,window,1074.7999999821186,1343.800000011921,correct,3,TRUE,1,0.506324193300065
w0a9bd81,milk,../static/stimuli/images/tower/sun_akmnewliaqefdugs.jpg,FALSE,0,930.3000000119208,milk,801.8999999761581,930.3000000119208,correct,5,TRUE,1,1.0219183571369672
w0a9bd81,lawn,../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg,FALSE,0,1033.899999976158,lawn,946,1033.899999976158,correct,2,TRUE,1,0.5200114474179489
w0a9bd81,heart,../static/stimuli/images/temple/sun_aaexbfhvrzmbsfus.jpg,FALSE,0,986.5,heart,1319.7999999821186,986.5,correct,5,TRUE,1,0.7813481811044086
w0a9bd81,bird,../static/stimuli/images/subway/sun_abufzioeatuizeoh.jpg,FALSE,0,1099.5999999940395,bird,649.7999999821186,1099.5999999940395,correct,5,TRUE,1,0.9135804277037963
w0a9bd81,eye,../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg,FALSE,0,1389.5,NA,0.09999999403953552,1389.5,empty,1,FALSE,0.5,-0.38298856869009623
w0a9bd81,potato,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,FALSE,0,822.5,NA,0.09999999403953552,822.5,empty,1,FALSE,0,-1.3550179243474243
w0a9bd81,sand,../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg,FALSE,0,700.5999999940395,NA,0,700.5999999940395,empty,1,FALSE,0,-1.3550179243474243
w0a9bd81,hat,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,FALSE,0,802.0999999940395,NA,0.19999998807907104,802.0999999940395,empty,1,FALSE,0,-1.3550179243474243
w0a9bd81,door,../static/stimuli/images/river/sun_auvfucpnqlcaddzs.jpg,FALSE,0,736.7000000178814,NA,0,736.7000000178814,empty,1,FALSE,1,0.5734415063506227
w0a9bd81,volcano,../static/stimuli/images/kitchen/sun_aovnyfewezfmgwke.jpg,FALSE,0,1433.7999999821186,volcano,1200,1433.7999999821186,correct,5,TRUE,1,0.5876630314425961
w0a9bd81,drink,../static/stimuli/images/theater/sun_acpdepnxayyyjqgs.jpg,FALSE,0,936.8000000119208,drink,976.1999999880792,936.8000000119208,correct,5,TRUE,0.5,-0.24280664443614502
w0a9bd81,bag,../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg,FALSE,0,1122.4000000059605,bag,651.2000000178814,1122.4000000059605,correct,5,TRUE,1,0.6990315282856386
w0a9bd81,fence,../static/stimuli/images/railway/sun_aqddawzjzkqycxjc.jpg,FALSE,0,1010,fence,840.3000000119209,1010,correct,5,TRUE,1,0.805353735108217
w0a9bd81,horse,../static/stimuli/images/ziggurat/sun_apdphtulomykrqoa.jpg,FALSE,0,915.7000000178814,horse,917.899999976158,915.7000000178814,correct,5,TRUE,1,0.909899249824775
w0a9bd81,nut,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,FALSE,0,1062.5,NA,0,1062.5,empty,1,FALSE,0,-1.3550179243474243
w0a9bd81,truck,../static/stimuli/images/auditorium/sun_ahwnrxacspjqqqfm.jpg,FALSE,0,905,NA,0.09999999403953552,905,empty,1,FALSE,0,-1.3550179243474243
w0a9bd81,jeans,../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg,FALSE,0,1011.8000000119208,jeans,855.0999999940395,1011.8000000119208,correct,5,TRUE,1,0.8204236168177114
w0a9bd81,flower,../static/stimuli/images/house/sun_abcaoiwkiofeweig.jpg,FALSE,0,1305.5999999940395,flower,995,1305.5999999940395,correct,3,TRUE,0.5,-0.18634121047198174
w0a9bd81,hay,../static/stimuli/images/grocery/sun_ajxqnbvuflmzhcig.jpg,FALSE,0,1106,hay,583.7999999821186,1106,correct,5,TRUE,1,0.7653583941616041
w0a9bd81,apple,../static/stimuli/images/campsite/sun_arbodmznqjwtkkya.jpg,FALSE,0,708.8000000119209,NA,0.09999999403953552,708.8000000119209,empty,1,FALSE,0,-1.3550179243474243
w0a9bd81,bone,../static/stimuli/images/underwater/sun_alunasorzxjzhjbv.jpg,FALSE,0,998,bone,798.0999999940395,998,correct,4,TRUE,1,0.9393354229781232
w0a9bd81,duck,../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg,FALSE,0,960.600000023842,NA,0.19999998807907104,960.600000023842,empty,1,FALSE,0,-1.3550179243474243
w0a9bd81,egg,../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg,FALSE,0,815.5,NA,0.09999999403953552,815.5,empty,1,FALSE,0,-1.3550179243474243
w0a9bd81,rabbit,../static/stimuli/images/restaurant/sun_antpdwvuouhlqmvh.jpg,FALSE,0,1093.199999988079,rabiit,1012.8000000119208,1093.199999988079,correct,5,TRUE,1,0.774933259783261
w0a9bd81,computer,../static/stimuli/images/waterfall/sun_albucmtmstcfpynn.jpg,FALSE,0,791.8999999761581,NA,0,791.8999999761581,empty,1,FALSE,0,-1.3550179243474243
w0a9bd81,ear,../static/stimuli/images/beach/sun_aafwmyqvqgtvdkce.jpg,FALSE,0,693.6999999880791,NA,0,693.6999999880791,empty,1,FALSE,0,-1.3550179243474243
w0a9bd81,candle,../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg,FALSE,0,1095.4000000059605,candle,1021.6999999880792,1095.4000000059605,correct,5,TRUE,1,0.8410733373289501
w0a9bd81,toilet,../static/stimuli/images/volcano/sun_atcuupfdqteblxpx.jpg,FALSE,0,1177.300000011921,toilet,930.9000000059604,1177.300000011921,correct,3,TRUE,1,0.5412531401125488
